timestamp,placer,benchmark,status,exit_code,runtime_seconds,proxy,wirelength,density,congestion,overlaps,log
2026-05-01T08:04:56-04:00,submissions/hard_macro_lns_quick_placer.py,ibm18,ok,0,28,1.7864,0.053,1.040,2.426,0,sweep_logs/20260430_222423/submissions__hard_macro_lns_quick_placer__ibm18.log
2026-05-01T08:05:00-04:00,submissions/hard_macro_lns_quick_no_rudy_placer.py,ibm01,ok,0,4,1.0385,0.064,0.812,1.137,0,sweep_logs/20260430_222423/submissions__hard_macro_lns_quick_no_rudy_placer__ibm01.log
2026-05-01T08:05:07-04:00,submissions/hard_macro_lns_quick_no_rudy_placer.py,ibm02,ok,0,7,1.5658,0.075,0.729,2.254,0,sweep_logs/20260430_222423/submissions__hard_macro_lns_quick_no_rudy_placer__ibm02.log
2026-05-01T08:06:27-04:00,submissions/hard_macro_lns_quick_no_rudy_placer.py,ibm03,ok,0,80,1.3202,0.080,0.724,1.758,0,sweep_logs/20260430_222423/submissions__hard_macro_lns_quick_no_rudy_placer__ibm03.log
2026-05-01T08:06:34-04:00,submissions/hard_macro_lns_quick_no_rudy_placer.py,ibm04,ok,0,7,1.3134,0.071,0.782,1.704,0,sweep_logs/20260430_222423/submissions__hard_macro_lns_quick_no_rudy_placer__ibm04.log
2026-05-01T08:07:39-04:00,submissions/hard_macro_lns_quick_no_rudy_placer.py,ibm06,ok,0,65,1.6592,0.064,0.725,2.466,0,sweep_logs/20260430_222423/submissions__hard_macro_lns_quick_no_rudy_placer__ibm06.log
2026-05-01T08:09:34-04:00,submissions/hard_macro_lns_quick_no_rudy_placer.py,ibm07,ok,0,115,1.4725,0.066,0.815,1.999,0,sweep_logs/20260430_222423/submissions__hard_macro_lns_quick_no_rudy_placer__ibm07.log
2026-05-01T08:09:46-04:00,submissions/hard_macro_lns_quick_no_rudy_placer.py,ibm08,ok,0,12,1.4664,0.068,0.816,1.980,0,sweep_logs/20260430_222423/submissions__hard_macro_lns_quick_no_rudy_placer__ibm08.log
2026-05-01T08:09:54-04:00,submissions/hard_macro_lns_quick_no_rudy_placer.py,ibm09,ok,0,8,1.1127,0.057,0.836,1.275,0,sweep_logs/20260430_222423/submissions__hard_macro_lns_quick_no_rudy_placer__ibm09.log
2026-05-01T08:12:09-04:00,submissions/hard_macro_lns_quick_no_rudy_placer.py,ibm10,ok,0,135,1.3367,0.067,0.668,1.870,0,sweep_logs/20260430_222423/submissions__hard_macro_lns_quick_no_rudy_placer__ibm10.log
2026-05-01T08:12:56-04:00,submissions/hard_macro_lns_quick_no_rudy_placer.py,ibm11,ok,0,47,1.2135,0.054,0.863,1.456,0,sweep_logs/20260430_222423/submissions__hard_macro_lns_quick_no_rudy_placer__ibm11.log
2026-05-01T08:15:20-04:00,submissions/hard_macro_lns_quick_no_rudy_placer.py,ibm12,ok,0,144,1.6251,0.059,0.766,2.365,0,sweep_logs/20260430_222423/submissions__hard_macro_lns_quick_no_rudy_placer__ibm12.log
2026-05-01T08:16:18-04:00,submissions/hard_macro_lns_quick_no_rudy_placer.py,ibm13,ok,0,58,1.3849,0.054,0.889,1.774,0,sweep_logs/20260430_222423/submissions__hard_macro_lns_quick_no_rudy_placer__ibm13.log
2026-05-01T08:19:04-04:00,submissions/hard_macro_lns_quick_no_rudy_placer.py,ibm14,ok,0,166,1.5939,0.052,0.964,2.120,0,sweep_logs/20260430_222423/submissions__hard_macro_lns_quick_no_rudy_placer__ibm14.log
2026-05-01T08:20:36-04:00,submissions/hard_macro_lns_quick_no_rudy_placer.py,ibm15,ok,0,92,1.6034,0.058,0.930,2.160,0,sweep_logs/20260430_222423/submissions__hard_macro_lns_quick_no_rudy_placer__ibm15.log
2026-05-01T08:23:45-04:00,submissions/hard_macro_lns_quick_no_rudy_placer.py,ibm16,ok,0,188,1.4887,0.049,0.821,2.058,0,sweep_logs/20260430_222423/submissions__hard_macro_lns_quick_no_rudy_placer__ibm16.log
2026-05-01T08:29:56-04:00,submissions/hard_macro_lns_quick_no_rudy_placer.py,ibm17,ok,0,371,1.7395,0.053,0.946,2.426,0,sweep_logs/20260430_222423/submissions__hard_macro_lns_quick_no_rudy_placer__ibm17.log
2026-05-01T08:30:24-04:00,submissions/hard_macro_lns_quick_no_rudy_placer.py,ibm18,ok,0,28,1.7864,0.053,1.040,2.426,0,sweep_logs/20260430_222423/submissions__hard_macro_lns_quick_no_rudy_placer__ibm18.log
